transaction_id,center_id,part_id,loai,so_luong,ngay,ticket_code
2513,4,83,XUAT,2,2025-07-10,BH-005386/2025
2514,3,26,XUAT,1,2025-07-11,BH-000404/2025
2515,3,119,XUAT,2,2025-07-11,BH-000446/2025
2516,5,122,XUAT,1,2025-07-11,BH-004624/2025
2517,3,137,XUAT,1,2025-07-12,BH-000037/2025
2518,2,19,XUAT,1,2025-07-12,BH-000621/2025
2519,1,164,NHAP,10,2025-07-12,
2520,5,34,XUAT,2,2025-07-12,BH-004298/2025
2521,1,46,NHAP,18,2025-07-12,
2522,4,74,XUAT,1,2025-07-12,BH-006804/2025
2523,3,171,XUAT,2,2025-07-12,BH-007322/2025
2524,6,105,XUAT,1,2025-07-13,BH-000683/2025
2525,5,127,XUAT,1,2025-07-13,BH-000728/2025
2526,1,44,XUAT,1,2025-07-13,BH-001846/2025
2527,2,52,XUAT,1,2025-07-13,BH-003590/2025
2528,3,153,XUAT,1,2025-07-13,BH-004451/2025
2529,2,109,XUAT,1,2025-07-13,BH-005529/2025
2530,3,23,XUAT,1,2025-07-13,BH-005531/2025
2531,6,81,XUAT,1,2025-07-13,BH-006192/2025
2532,1,36,XUAT,1,2025-07-13,BH-006479/2025
2533,3,108,XUAT,1,2025-07-14,BH-002029/2025
2534,4,14,NHAP,5,2025-07-14,
2535,6,65,XUAT,1,2025-07-14,BH-003798/2025
2536,3,108,XUAT,1,2025-07-14,BH-005130/2025
2537,4,66,XUAT,1,2025-07-14,BH-007222/2025
2538,6,26,XUAT,1,2025-07-14,BH-007776/2025
2539,5,10,XUAT,1,2025-07-15,BH-001270/2025
2540,6,144,XUAT,2,2025-07-15,BH-002453/2025
2541,1,50,XUAT,1,2025-07-15,BH-005568/2025
2542,1,55,XUAT,1,2025-07-16,BH-001408/2025
2543,1,9,XUAT,1,2025-07-16,BH-003708/2025
2544,3,157,XUAT,1,2025-07-16,BH-004821/2025
2545,2,17,NHAP,28,2025-07-16,
2546,3,171,XUAT,1,2025-07-16,BH-006053/2025
2547,2,37,XUAT,1,2025-07-16,BH-006244/2025
2548,6,93,XUAT,2,2025-07-17,BH-000692/2025
2549,6,42,XUAT,1,2025-07-17,BH-003523/2025
2550,3,37,XUAT,1,2025-07-17,BH-004129/2025
2551,1,153,XUAT,1,2025-07-17,BH-004242/2025
2552,3,22,XUAT,1,2025-07-17,BH-004501/2025
2553,4,5,XUAT,1,2025-07-17,BH-005762/2025
2554,3,12,XUAT,2,2025-07-17,BH-006234/2025
2555,1,143,XUAT,1,2025-07-18,BH-000222/2025
2556,4,140,NHAP,26,2025-07-18,
2557,6,173,XUAT,1,2025-07-18,BH-001592/2025
2558,3,120,NHAP,30,2025-07-18,
2559,3,73,XUAT,1,2025-07-18,BH-003485/2025
2560,2,22,XUAT,1,2025-07-18,BH-007286/2025
2561,5,138,XUAT,1,2025-07-19,BH-002904/2025
2562,5,94,XUAT,1,2025-07-19,BH-003630/2025
2563,1,52,XUAT,1,2025-07-19,BH-003841/2025
2564,1,35,XUAT,2,2025-07-19,BH-004815/2025
2565,3,128,XUAT,1,2025-07-19,BH-004841/2025
2566,1,132,XUAT,1,2025-07-19,BH-005920/2025
2567,6,66,XUAT,1,2025-07-19,BH-006064/2025
2568,5,144,XUAT,1,2025-07-19,BH-007575/2025
2569,3,82,XUAT,1,2025-07-20,BH-000975/2025
2570,3,38,XUAT,1,2025-07-20,BH-002181/2025
2571,2,103,XUAT,1,2025-07-20,BH-003396/2025
2572,5,15,XUAT,1,2025-07-20,BH-003537/2025
2573,4,124,XUAT,1,2025-07-20,BH-006198/2025
2574,3,27,XUAT,1,2025-07-20,BH-007419/2025
2575,2,143,XUAT,1,2025-07-20,BH-007497/2025
2576,1,23,XUAT,2,2025-07-20,BH-007638/2025
2577,4,23,XUAT,1,2025-07-21,BH-000034/2025
2578,4,148,XUAT,1,2025-07-21,BH-000418/2025
2579,6,1,XUAT,1,2025-07-21,BH-002466/2025
2580,6,151,XUAT,1,2025-07-21,BH-002590/2025
2581,6,9,XUAT,1,2025-07-21,BH-002965/2025
2582,4,21,XUAT,1,2025-07-21,BH-003166/2025
2583,3,137,XUAT,1,2025-07-21,BH-005438/2025
2584,4,58,XUAT,1,2025-07-21,BH-005486/2025
2585,1,53,XUAT,1,2025-07-22,BH-000240/2025
2586,3,24,XUAT,1,2025-07-22,BH-001577/2025
2587,3,95,XUAT,1,2025-07-22,BH-002696/2025
2588,3,59,XUAT,1,2025-07-22,BH-004483/2025
2589,2,46,XUAT,1,2025-07-22,BH-005626/2025
2590,2,28,XUAT,1,2025-07-23,BH-000108/2025
2591,1,6,XUAT,1,2025-07-23,BH-000512/2025
2592,4,20,XUAT,1,2025-07-23,BH-001356/2025
2593,3,77,XUAT,1,2025-07-23,BH-001911/2025
2594,2,21,NHAP,9,2025-07-23,
2595,1,120,XUAT,1,2025-07-23,BH-006824/2025
2596,2,139,XUAT,1,2025-07-24,BH-000236/2025
2597,1,27,XUAT,1,2025-07-24,BH-000280/2025
2598,5,171,XUAT,1,2025-07-24,BH-002826/2025
2599,2,96,XUAT,1,2025-07-24,BH-005074/2025
2600,4,62,XUAT,2,2025-07-25,BH-001598/2025
2601,6,117,XUAT,1,2025-07-25,BH-001854/2025
2602,1,126,XUAT,1,2025-07-25,BH-002169/2025
2603,4,2,XUAT,1,2025-07-26,BH-000242/2025
2604,2,132,XUAT,1,2025-07-26,BH-002101/2025
2605,3,51,XUAT,1,2025-07-26,BH-003811/2025
2606,4,51,XUAT,1,2025-07-27,BH-000031/2025
2607,2,39,XUAT,1,2025-07-27,BH-001673/2025
2608,5,167,XUAT,2,2025-07-27,BH-002304/2025
2609,5,157,XUAT,1,2025-07-27,BH-003663/2025
2610,1,101,XUAT,1,2025-07-27,BH-006279/2025
2611,2,84,XUAT,1,2025-07-27,BH-007094/2025
2612,3,128,NHAP,11,2025-07-27,
2613,5,141,XUAT,1,2025-07-28,BH-002094/2025
2614,4,51,XUAT,1,2025-07-28,BH-002160/2025
2615,5,10,XUAT,1,2025-07-28,BH-002523/2025
2616,5,113,NHAP,25,2025-07-28,
2617,6,159,XUAT,1,2025-07-28,BH-004070/2025
2618,3,163,XUAT,1,2025-07-28,BH-004125/2025
2619,1,142,XUAT,1,2025-07-28,BH-005294/2025
2620,1,50,XUAT,1,2025-07-28,BH-005889/2025
2621,6,31,XUAT,1,2025-07-28,BH-006157/2025
2622,1,151,XUAT,1,2025-07-29,BH-000517/2025
2623,3,128,XUAT,1,2025-07-29,BH-003173/2025
2624,5,146,XUAT,1,2025-07-29,BH-005536/2025
2625,6,52,XUAT,1,2025-07-29,BH-006968/2025
2626,6,39,XUAT,1,2025-07-29,BH-007053/2025
2627,6,132,XUAT,1,2025-07-29,BH-007696/2025
2628,5,147,XUAT,1,2025-07-29,BH-007777/2025
2629,3,148,XUAT,1,2025-07-30,BH-001668/2025
2630,3,140,XUAT,1,2025-07-30,BH-003629/2025
2631,2,36,NHAP,28,2025-07-30,
2632,3,88,XUAT,1,2025-07-30,BH-005105/2025
2633,3,87,XUAT,1,2025-07-30,BH-005246/2025
2634,4,93,XUAT,1,2025-07-31,BH-001112/2025
2635,3,63,XUAT,1,2025-07-31,BH-003257/2025
2636,2,13,XUAT,1,2025-08-01,BH-001761/2025
2637,3,130,XUAT,1,2025-08-01,BH-003195/2025
2638,5,155,XUAT,1,2025-08-01,BH-006311/2025
2639,1,164,XUAT,1,2025-08-01,BH-007628/2025
2640,2,28,XUAT,1,2025-08-02,BH-001395/2025
2641,4,47,XUAT,1,2025-08-02,BH-003040/2025
2642,6,60,XUAT,1,2025-08-02,BH-005609/2025
2643,5,157,XUAT,1,2025-08-02,BH-005721/2025
2644,2,78,NHAP,21,2025-08-02,
2645,1,23,XUAT,1,2025-08-03,BH-002025/2025
2646,1,82,XUAT,1,2025-08-03,BH-004120/2025
2647,5,63,XUAT,1,2025-08-03,BH-005374/2025
2648,4,143,XUAT,1,2025-08-04,BH-002812/2025
2649,2,5,NHAP,11,2025-08-04,
2650,4,149,XUAT,1,2025-08-04,BH-006769/2025
2651,6,141,XUAT,1,2025-08-05,BH-001360/2025
2652,1,127,XUAT,1,2025-08-05,BH-001983/2025
2653,1,71,XUAT,1,2025-08-05,BH-003069/2025
2654,3,51,XUAT,1,2025-08-06,BH-000424/2025
2655,6,26,XUAT,1,2025-08-06,BH-001930/2025
2656,4,8,XUAT,1,2025-08-06,BH-003665/2025
2657,5,9,XUAT,1,2025-08-06,BH-006030/2025
2658,2,72,XUAT,1,2025-08-07,BH-001227/2025
2659,1,146,XUAT,1,2025-08-07,BH-001985/2025
2660,1,3,XUAT,1,2025-08-07,BH-003208/2025
2661,5,6,NHAP,17,2025-08-07,
2662,4,171,XUAT,1,2025-08-07,BH-006478/2025
2663,3,71,XUAT,1,2025-08-07,BH-007311/2025
2664,3,123,XUAT,1,2025-08-08,BH-000498/2025
2665,4,165,XUAT,1,2025-08-08,BH-002874/2025
2666,1,173,XUAT,1,2025-08-08,BH-005607/2025
2667,2,21,XUAT,1,2025-08-08,BH-007317/2025
2668,1,59,XUAT,1,2025-08-08,BH-007633/2025
2669,4,109,NHAP,23,2025-08-09,
2670,6,31,XUAT,1,2025-08-09,BH-003508/2025
2671,4,6,XUAT,1,2025-08-09,BH-003946/2025
2672,6,54,XUAT,1,2025-08-09,BH-007292/2025
2673,6,132,NHAP,27,2025-08-10,
2674,6,37,XUAT,1,2025-08-10,BH-005848/2025
2675,1,153,NHAP,11,2025-08-11,
2676,5,97,XUAT,1,2025-08-11,BH-001007/2025
2677,1,7,XUAT,2,2025-08-11,BH-002987/2025
2678,5,41,XUAT,1,2025-08-12,BH-002494/2025
2679,5,149,XUAT,1,2025-08-12,BH-003029/2025
2680,2,173,XUAT,1,2025-08-12,BH-003235/2025
2681,6,146,XUAT,2,2025-08-12,BH-004034/2025
2682,6,89,XUAT,1,2025-08-12,BH-004681/2025
2683,3,163,XUAT,1,2025-08-13,BH-000758/2025
2684,3,131,XUAT,1,2025-08-13,BH-000873/2025
2685,6,159,XUAT,1,2025-08-13,BH-001580/2025
2686,3,27,XUAT,1,2025-08-13,BH-002499/2025
2687,5,71,XUAT,1,2025-08-13,BH-002811/2025
2688,1,6,XUAT,1,2025-08-13,BH-004616/2025
2689,6,19,XUAT,1,2025-08-14,BH-001480/2025
2690,6,141,XUAT,1,2025-08-14,BH-002508/2025
2691,1,50,XUAT,1,2025-08-14,BH-006125/2025
2692,1,132,XUAT,1,2025-08-14,BH-007007/2025
2693,6,89,XUAT,1,2025-08-15,BH-000508/2025
2694,5,93,XUAT,1,2025-08-15,BH-000935/2025
2695,5,22,NHAP,14,2025-08-15,
2696,6,111,XUAT,1,2025-08-15,BH-004185/2025
2697,1,52,XUAT,1,2025-08-15,BH-004667/2025
2698,6,90,NHAP,24,2025-08-15,
2699,2,149,XUAT,1,2025-08-15,BH-007363/2025
2700,3,37,XUAT,1,2025-08-15,BH-007676/2025
2701,4,27,XUAT,1,2025-08-15,BH-007689/2025
2702,3,179,XUAT,2,2025-08-16,BH-002392/2025
2703,2,29,NHAP,20,2025-08-16,
2704,2,17,XUAT,1,2025-08-16,BH-004376/2025
2705,5,98,XUAT,1,2025-08-16,BH-005041/2025
2706,3,155,XUAT,1,2025-08-16,BH-005811/2025
2707,2,145,XUAT,1,2025-08-17,BH-000041/2025
2708,5,88,XUAT,1,2025-08-17,BH-000068/2025
2709,1,158,XUAT,2,2025-08-17,BH-000270/2025
2710,1,36,XUAT,1,2025-08-17,BH-001260/2025
2711,4,171,XUAT,1,2025-08-17,BH-002551/2025
2712,6,92,XUAT,1,2025-08-17,BH-003636/2025
2713,3,94,XUAT,1,2025-08-17,BH-007281/2025
2714,2,88,XUAT,1,2025-08-18,BH-004335/2025
2715,5,23,XUAT,2,2025-08-18,BH-005090/2025
2716,3,57,XUAT,1,2025-08-18,BH-006011/2025
2717,6,67,XUAT,1,2025-08-18,BH-006343/2025
2718,1,146,XUAT,1,2025-08-18,BH-006474/2025
2719,4,51,XUAT,1,2025-08-18,BH-007780/2025
2720,2,151,XUAT,1,2025-08-19,BH-002148/2025
2721,6,54,XUAT,1,2025-08-19,BH-002739/2025
2722,5,13,XUAT,1,2025-08-19,BH-002825/2025
2723,1,52,XUAT,1,2025-08-19,BH-003310/2025
2724,6,117,XUAT,1,2025-08-19,BH-003804/2025
2725,5,124,XUAT,1,2025-08-19,BH-004184/2025
2726,1,59,XUAT,1,2025-08-19,BH-006543/2025
2727,1,71,XUAT,1,2025-08-19,BH-006845/2025
2728,1,123,XUAT,1,2025-08-20,BH-001383/2025
2729,5,67,XUAT,1,2025-08-20,BH-002128/2025
2730,3,130,XUAT,1,2025-08-20,BH-004001/2025
2731,6,146,XUAT,1,2025-08-20,BH-004500/2025
2732,1,136,XUAT,1,2025-08-20,BH-004551/2025
2733,5,45,XUAT,1,2025-08-20,BH-005338/2025
2734,6,2,XUAT,1,2025-08-20,BH-005970/2025
2735,3,179,XUAT,1,2025-08-20,BH-006071/2025
2736,3,122,XUAT,1,2025-08-20,BH-007257/2025
2737,2,110,XUAT,1,2025-08-21,BH-000664/2025
2738,1,161,XUAT,1,2025-08-21,BH-002714/2025
2739,5,151,XUAT,1,2025-08-21,BH-007548/2025
2740,4,162,XUAT,1,2025-08-21,BH-007756/2025
2741,1,92,XUAT,1,2025-08-22,BH-000688/2025
2742,5,101,NHAP,10,2025-08-22,
2743,2,19,XUAT,1,2025-08-22,BH-002197/2025
2744,5,94,XUAT,1,2025-08-22,BH-002622/2025
2745,5,5,XUAT,1,2025-08-22,BH-004067/2025
2746,2,149,XUAT,1,2025-08-22,BH-004541/2025
2747,2,103,XUAT,1,2025-08-22,BH-005605/2025
2748,2,76,XUAT,1,2025-08-22,BH-005745/2025
2749,4,28,XUAT,1,2025-08-22,BH-006538/2025
2750,2,163,XUAT,1,2025-08-22,BH-006585/2025
2751,2,110,XUAT,1,2025-08-22,BH-007715/2025
2752,6,81,NHAP,13,2025-08-23,
2753,3,82,XUAT,1,2025-08-23,BH-007698/2025
2754,5,106,XUAT,1,2025-08-24,BH-000932/2025
2755,6,141,XUAT,1,2025-08-24,BH-001266/2025
2756,1,105,XUAT,1,2025-08-24,BH-001969/2025
2757,3,130,XUAT,2,2025-08-24,BH-003996/2025
2758,5,41,XUAT,1,2025-08-24,BH-005853/2025
2759,6,84,XUAT,1,2025-08-24,BH-005899/2025
2760,2,72,XUAT,1,2025-08-25,BH-001609/2025
2761,6,175,XUAT,1,2025-08-25,BH-001937/2025
2762,6,128,NHAP,26,2025-08-25,
2763,2,52,XUAT,1,2025-08-25,BH-004038/2025
2764,1,72,XUAT,1,2025-08-25,BH-004758/2025
2765,4,133,XUAT,1,2025-08-25,BH-005884/2025
2766,1,144,XUAT,1,2025-08-25,BH-006001/2025
2767,3,94,XUAT,1,2025-08-25,BH-007731/2025
2768,2,39,XUAT,1,2025-08-26,BH-005112/2025
2769,2,71,XUAT,1,2025-08-26,BH-006657/2025
2770,5,12,XUAT,1,2025-08-26,BH-006772/2025
2771,4,20,NHAP,19,2025-08-27,
2772,2,78,XUAT,1,2025-08-27,BH-000433/2025
2773,5,146,XUAT,1,2025-08-27,BH-003254/2025
2774,5,43,XUAT,1,2025-08-27,BH-003706/2025
2775,5,23,XUAT,1,2025-08-27,BH-005172/2025
2776,6,91,XUAT,1,2025-08-27,BH-005204/2025
2777,4,178,XUAT,2,2025-08-27,BH-006087/2025
2778,1,127,XUAT,1,2025-08-27,BH-007509/2025
2779,6,149,XUAT,1,2025-08-27,BH-007591/2025
2780,4,100,XUAT,1,2025-08-28,BH-000159/2025
2781,4,129,NHAP,9,2025-08-28,
2782,2,80,NHAP,21,2025-08-28,
2783,3,22,XUAT,1,2025-08-28,BH-005410/2025
2784,4,106,XUAT,1,2025-08-28,BH-006875/2025
2785,2,74,XUAT,1,2025-08-29,BH-000154/2025
2786,1,139,XUAT,2,2025-08-29,BH-000695/2025
2787,4,28,XUAT,1,2025-08-29,BH-000829/2025
2788,5,11,NHAP,22,2025-08-29,
2789,2,4,NHAP,29,2025-08-29,
2790,3,63,XUAT,1,2025-08-29,BH-001869/2025
2791,4,21,XUAT,1,2025-08-29,BH-002084/2025
2792,3,38,XUAT,1,2025-08-29,BH-002388/2025
2793,2,119,XUAT,1,2025-08-29,BH-002769/2025
2794,1,155,XUAT,1,2025-08-29,BH-004880/2025
2795,3,137,XUAT,1,2025-08-29,BH-006633/2025
2796,3,27,XUAT,1,2025-08-30,BH-000772/2025
2797,2,99,XUAT,1,2025-08-30,BH-001769/2025
2798,2,2,XUAT,1,2025-08-30,BH-002062/2025
2799,1,52,XUAT,1,2025-08-30,BH-002962/2025
2800,5,109,XUAT,1,2025-08-30,BH-003890/2025
2801,6,170,XUAT,1,2025-08-30,BH-004296/2025
2802,3,129,XUAT,1,2025-08-30,BH-004303/2025
2803,3,112,XUAT,1,2025-08-30,BH-004720/2025
2804,4,4,XUAT,2,2025-08-30,BH-005203/2025
2805,3,30,XUAT,1,2025-08-30,BH-006305/2025
2806,4,90,XUAT,1,2025-08-30,BH-007343/2025
2807,2,18,XUAT,1,2025-08-31,BH-000247/2025
2808,5,54,XUAT,1,2025-08-31,BH-000459/2025
2809,4,34,XUAT,1,2025-08-31,BH-000922/2025
2810,3,83,XUAT,2,2025-08-31,BH-002068/2025
2811,6,135,XUAT,1,2025-08-31,BH-002690/2025
2812,1,144,XUAT,1,2025-08-31,BH-003832/2025
2813,3,149,XUAT,1,2025-08-31,BH-005046/2025
2814,3,1,NHAP,28,2025-08-31,
2815,1,76,XUAT,1,2025-09-01,BH-000328/2025
2816,5,13,XUAT,1,2025-09-01,BH-000374/2025
2817,3,128,XUAT,1,2025-09-01,BH-001166/2025
2818,3,98,XUAT,1,2025-09-01,BH-002300/2025
2819,5,107,XUAT,1,2025-09-01,BH-003754/2025
2820,4,88,XUAT,1,2025-09-01,BH-005761/2025
2821,1,24,NHAP,13,2025-09-01,
2822,1,121,XUAT,1,2025-09-02,BH-001034/2025
2823,1,150,XUAT,1,2025-09-02,BH-001046/2025
2824,3,22,NHAP,18,2025-09-02,
2825,4,66,XUAT,1,2025-09-02,BH-001812/2025
2826,4,150,XUAT,1,2025-09-02,BH-003157/2025
2827,6,76,NHAP,27,2025-09-02,
2828,6,3,XUAT,1,2025-09-02,BH-006726/2025
2829,3,126,XUAT,1,2025-09-02,BH-006812/2025
2830,6,6,XUAT,2,2025-09-02,BH-006916/2025
2831,5,121,XUAT,1,2025-09-03,BH-000984/2025
2832,4,23,XUAT,1,2025-09-03,BH-001203/2025
2833,1,115,XUAT,1,2025-09-03,BH-001321/2025
2834,1,92,XUAT,1,2025-09-03,BH-002621/2025
2835,6,50,XUAT,1,2025-09-03,BH-002715/2025
2836,6,22,XUAT,1,2025-09-03,BH-004998/2025
2837,6,60,XUAT,1,2025-09-04,BH-000528/2025
2838,5,110,XUAT,2,2025-09-04,BH-001294/2025
2839,4,150,XUAT,2,2025-09-04,BH-001503/2025
2840,3,177,XUAT,1,2025-09-04,BH-002198/2025
2841,1,36,XUAT,1,2025-09-04,BH-002784/2025
2842,2,24,XUAT,1,2025-09-04,BH-003050/2025
2843,3,41,XUAT,1,2025-09-04,BH-003471/2025
2844,3,156,XUAT,2,2025-09-04,BH-003742/2025
2845,2,86,NHAP,29,2025-09-04,
2846,2,131,XUAT,1,2025-09-04,BH-004214/2025
2847,6,84,XUAT,1,2025-09-04,BH-005783/2025
2848,6,71,XUAT,1,2025-09-04,BH-005915/2025
2849,5,76,XUAT,1,2025-09-05,BH-006664/2025
2850,6,91,XUAT,1,2025-09-05,BH-006787/2025
2851,5,10,XUAT,1,2025-09-05,BH-006919/2025
2852,3,137,XUAT,1,2025-09-05,BH-007100/2025
2853,4,176,XUAT,1,2025-09-05,BH-007303/2025
2854,5,144,XUAT,1,2025-09-06,BH-001806/2025
2855,2,155,XUAT,1,2025-09-06,BH-002889/2025
2856,5,11,XUAT,1,2025-09-06,BH-002896/2025
2857,2,13,XUAT,1,2025-09-06,BH-003261/2025
2858,4,79,XUAT,1,2025-09-06,BH-004203/2025
2859,1,55,XUAT,1,2025-09-06,BH-004294/2025
2860,3,61,XUAT,1,2025-09-06,BH-004861/2025
2861,6,92,XUAT,1,2025-09-06,BH-006342/2025
2862,6,48,XUAT,1,2025-09-06,BH-007347/2025
2863,6,40,XUAT,1,2025-09-07,BH-000794/2025
2864,3,73,XUAT,1,2025-09-07,BH-002315/2025
2865,6,50,XUAT,1,2025-09-07,BH-005775/2025
2866,3,171,XUAT,1,2025-09-08,BH-002130/2025
2867,6,40,XUAT,1,2025-09-08,BH-005290/2025
2868,5,147,XUAT,1,2025-09-08,BH-007297/2025
2869,2,86,XUAT,1,2025-09-08,BH-007453/2025
2870,6,124,NHAP,13,2025-09-09,
2871,2,37,XUAT,1,2025-09-09,BH-001803/2025
2872,6,22,XUAT,1,2025-09-09,BH-002548/2025
2873,1,100,XUAT,2,2025-09-09,BH-005179/2025
2874,1,44,XUAT,2,2025-09-09,BH-005507/2025
2875,6,55,XUAT,1,2025-09-09,BH-005555/2025
2876,2,131,XUAT,1,2025-09-10,BH-000642/2025
2877,2,23,XUAT,1,2025-09-10,BH-002316/2025
2878,2,46,XUAT,1,2025-09-10,BH-002913/2025
2879,1,134,XUAT,1,2025-09-10,BH-003134/2025
2880,6,89,XUAT,1,2025-09-10,BH-003640/2025
2881,5,104,XUAT,1,2025-09-10,BH-004277/2025
2882,3,100,XUAT,1,2025-09-10,BH-004648/2025
2883,1,111,XUAT,1,2025-09-10,BH-005268/2025
2884,1,142,XUAT,1,2025-09-10,BH-005633/2025
2885,6,55,XUAT,1,2025-09-10,BH-007224/2025
2886,3,69,XUAT,1,2025-09-10,BH-007624/2025
2887,3,73,XUAT,1,2025-09-11,BH-002235/2025
2888,2,178,XUAT,1,2025-09-11,BH-003569/2025
2889,4,42,XUAT,1,2025-09-11,BH-006218/2025
2890,1,149,NHAP,12,2025-09-11,
2891,6,124,XUAT,1,2025-09-11,BH-007368/2025
2892,3,81,XUAT,1,2025-09-12,BH-003664/2025
2893,5,32,NHAP,14,2025-09-12,
2894,1,85,XUAT,1,2025-09-12,BH-004989/2025
2895,3,148,XUAT,2,2025-09-12,BH-007408/2025
2896,5,111,NHAP,21,2025-09-13,
2897,5,67,NHAP,7,2025-09-13,
2898,2,83,XUAT,1,2025-09-13,BH-002833/2025
2899,4,148,XUAT,1,2025-09-13,BH-002843/2025
2900,4,65,XUAT,1,2025-09-13,BH-005844/2025
2901,3,59,XUAT,1,2025-09-13,BH-007081/2025
2902,1,141,XUAT,1,2025-09-13,BH-007318/2025
2903,2,138,XUAT,1,2025-09-13,BH-007686/2025
2904,1,23,XUAT,1,2025-09-14,BH-002716/2025
2905,4,178,XUAT,1,2025-09-15,BH-006310/2025
2906,5,98,XUAT,1,2025-09-15,BH-006930/2025
2907,3,71,XUAT,1,2025-09-16,BH-000165/2025
2908,6,65,XUAT,1,2025-09-16,BH-000643/2025
2909,5,176,XUAT,1,2025-09-16,BH-001944/2025
2910,6,126,XUAT,1,2025-09-16,BH-004636/2025
2911,4,116,XUAT,1,2025-09-16,BH-005704/2025
2912,2,72,XUAT,1,2025-09-17,BH-002613/2025
2913,3,5,XUAT,1,2025-09-17,BH-006713/2025
2914,1,36,XUAT,1,2025-09-18,BH-002711/2025
2915,6,102,XUAT,2,2025-09-18,BH-003209/2025
2916,3,122,XUAT,1,2025-09-18,BH-004789/2025
2917,3,24,XUAT,1,2025-09-19,BH-000069/2025
2918,2,15,NHAP,5,2025-09-19,
2919,6,31,XUAT,1,2025-09-19,BH-002288/2025
2920,3,149,XUAT,1,2025-09-19,BH-005027/2025
2921,3,128,XUAT,1,2025-09-19,BH-006022/2025
2922,5,124,XUAT,1,2025-09-20,BH-001397/2025
2923,1,14,XUAT,1,2025-09-20,BH-002218/2025
2924,3,59,XUAT,1,2025-09-20,BH-004169/2025
2925,1,62,XUAT,1,2025-09-20,BH-005543/2025
2926,4,143,XUAT,1,2025-09-20,BH-007230/2025
2927,4,47,NHAP,7,2025-09-21,
2928,4,127,XUAT,1,2025-09-21,BH-003354/2025
2929,5,93,XUAT,1,2025-09-21,BH-003514/2025
2930,1,152,XUAT,1,2025-09-21,BH-005709/2025
2931,2,110,XUAT,1,2025-09-22,BH-001441/2025
2932,6,3,XUAT,1,2025-09-22,BH-002360/2025
2933,4,173,XUAT,1,2025-09-22,BH-003563/2025
2934,2,73,XUAT,2,2025-09-22,BH-004304/2025
2935,1,132,XUAT,1,2025-09-22,BH-005525/2025
2936,5,167,XUAT,1,2025-09-22,BH-005700/2025
2937,3,156,XUAT,1,2025-09-22,BH-006419/2025
2938,5,159,XUAT,1,2025-09-22,BH-007652/2025
2939,6,89,XUAT,1,2025-09-23,BH-000468/2025
2940,6,127,XUAT,1,2025-09-23,BH-003350/2025
2941,3,82,XUAT,1,2025-09-23,BH-004014/2025
2942,5,155,XUAT,1,2025-09-23,BH-004625/2025
2943,4,21,XUAT,1,2025-09-23,BH-006151/2025
2944,1,59,XUAT,1,2025-09-23,BH-007307/2025
2945,5,111,XUAT,1,2025-09-23,BH-007613/2025
2946,2,5,NHAP,27,2025-09-24,
2947,3,61,XUAT,1,2025-09-24,BH-005061/2025
2948,5,14,XUAT,2,2025-09-24,BH-005980/2025
2949,5,100,NHAP,20,2025-09-25,
2950,4,39,XUAT,1,2025-09-25,BH-001275/2025
2951,6,5,XUAT,1,2025-09-25,BH-001738/2025
2952,5,46,XUAT,1,2025-09-25,BH-005115/2025
2953,1,158,XUAT,1,2025-09-26,BH-000050/2025
2954,2,71,XUAT,1,2025-09-26,BH-001187/2025
2955,5,30,XUAT,1,2025-09-26,BH-003246/2025
2956,4,100,XUAT,1,2025-09-26,BH-006304/2025
2957,5,94,XUAT,2,2025-09-26,BH-006619/2025
2958,1,82,XUAT,2,2025-09-26,BH-007146/2025
2959,6,110,XUAT,1,2025-09-26,BH-007704/2025
2960,4,146,XUAT,2,2025-09-27,BH-000264/2025
2961,4,129,XUAT,1,2025-09-27,BH-000586/2025
2962,2,115,XUAT,1,2025-09-27,BH-001206/2025
2963,5,176,XUAT,1,2025-09-27,BH-001478/2025
2964,1,115,XUAT,1,2025-09-27,BH-002124/2025
2965,2,178,XUAT,1,2025-09-27,BH-003894/2025
2966,6,108,XUAT,1,2025-09-27,BH-004460/2025
2967,2,27,XUAT,1,2025-09-27,BH-005498/2025
2968,4,97,XUAT,1,2025-09-28,BH-001839/2025
2969,5,99,NHAP,18,2025-09-28,
2970,4,167,XUAT,1,2025-09-28,BH-002906/2025
2971,5,120,XUAT,1,2025-09-28,BH-004602/2025
2972,3,129,XUAT,1,2025-09-29,BH-000245/2025
2973,5,28,XUAT,1,2025-09-29,BH-000298/2025
2974,1,142,XUAT,1,2025-09-29,BH-001273/2025
2975,2,131,XUAT,1,2025-09-29,BH-001385/2025
2976,3,164,XUAT,1,2025-09-29,BH-002517/2025
2977,4,142,XUAT,1,2025-09-29,BH-005833/2025
2978,6,99,XUAT,1,2025-09-30,BH-000831/2025
2979,2,173,XUAT,1,2025-09-30,BH-000997/2025
2980,2,117,XUAT,1,2025-09-30,BH-003538/2025
2981,2,89,XUAT,1,2025-09-30,BH-004618/2025
2982,5,112,XUAT,1,2025-09-30,BH-005924/2025
2983,4,99,XUAT,1,2025-10-01,BH-000195/2025
2984,1,53,NHAP,17,2025-10-01,
2985,3,17,XUAT,1,2025-10-01,BH-002643/2025
2986,3,155,XUAT,1,2025-10-01,BH-005164/2025
2987,2,27,XUAT,1,2025-10-01,BH-005411/2025
2988,6,84,XUAT,1,2025-10-01,BH-006962/2025
2989,4,76,XUAT,1,2025-10-02,BH-000939/2025
