desc_id,issue_desc,issue_category
2069,khách hàng phản ánh màn hình bị sọc dọc mới bị 2 ngày nay,MAN_HINH
2070,khách báo sạc rất chậm mất cả đêm bị từ tuần trước,SAC
2071,cảm ứng chỗ được chỗ không bị từ tuần trước,MAN_HINH
2072,may bi chân sạc lỏng phải giữ mới sạc được xảy ra sau khi rơi,SAC
2073,nút nguồn bị kẹt mới bị 2 ngày nay,KHAC
2074,khach hang phan anh bao pin sai phan tram nhay loan may con bao hanh,PIN
2075,khách báo màn hình đen không lên mới bị 2 ngày nay,MAN_HINH
2076,KHÁCH BÁO MÀN HÌNH BỊ ÁM VÀNG MỘT GÓC BỊ TỪ TUẦN TRƯỚC,MAN_HINH
2077,tình trạng: ứng dụng tự thoát liên tục mới bị 2 ngày nay,PHAN_MEM
2078,khach bao pin sut 20% chi sau vai phut,PIN
2079,điểm chết trên màn hình,MAN_HINH
2080,may bi máy bị đổ nước ngọt vào không sạc được đã thử khởi động lại không được,NUOC_VAO
2081,khách hàng phản ánh cổng sạc bị gãy chân,SAC
2082,tình trạng: cắm sạc báo lỗi phụ kiện,SAC
2083,may bi cổng sạc bám bụi không tiếp xúc đã thử khởi động lại không được,SAC
2084,may bi màn hình xuất hiện vệt mực loang đã thử khởi động lại không được,MAN_HINH
2085,may bi nút nguồn bị kẹt xảy ra sau khi rơi,KHAC
2086,khach bao pin nong bat thuong khi dung bi tu tuan truoc,PIN
2087,may bi sạc rất chậm mất cả đêm xảy ra sau khi rơi,SAC
2088,điểm chết trên màn hình mới bị 2 ngày nay,MAN_HINH
2089,khách báo cắm sạc máy nóng bất thường xảy ra sau khi rơi,SAC
2090,khách báo dính nước biển máy nóng và tắt máy còn bảo hành,NUOC_VAO
2091,màn hình bị ám vàng một góc máy còn bảo hành,MAN_HINH
2092,cổng sạc bám bụi không tiếp xúc xảy ra sau khi rơi,SAC
2093,điện thoại dính nước mưa loa bị rè máy còn bảo hành,NUOC_VAO
2094,MAY BI NÚT NGUỒN BỊ KẸT MỚI BỊ 2 NGÀY NAY,KHAC
2095,khách báo cổng sạc bám bụi không tiếp xúc bị từ tuần trước,SAC
2096,may bi ứng dụng tự thoát liên tục khách chưa từng sửa ở đâu,PHAN_MEM
2097,kh nói máy vào nước màn hình loang ố đã thử khởi động lại không được,NUOC_VAO
2098,TÌNH TRẠNG: MÀN HÌNH BỊ HỞ SÁNG VIỀN DƯỚI MỚI BỊ 2 NGÀY NAY,MAN_HINH
2099,tình trạng: cắm sạc không vào điện xảy ra sau khi rơi,SAC
2100,khách báo cắm sạc máy nóng bất thường,SAC
2101,tình trạng: sạc đầy nhưng dùng 30 phút là sập nguồn,PIN
2102,tình trạng: pin nóng bất thường khi dùng khách chưa từng sửa ở đâu,PIN
2103,tình trạng: màn hình đen không lên đã thử khởi động lại không được,MAN_HINH
2104,tình trạng: sạc vào nhưng không nhận cáp mới bị 2 ngày nay,SAC
2105,kh noi man hinh xuat hien vet muc loang bi tu tuan truoc,MAN_HINH
2106,kh nói loa ngoài rè không nghe rõ,KHAC
2107,tình trạng: màn hình đen không lên xảy ra sau khi rơi,MAN_HINH
2108,TÌNH TRẠNG: PIN TỤT RẤT NHANH DÙNG 2 TIẾNG ĐÃ HẾT ĐÃ THỬ KHỞI ĐỘNG LẠI KHÔNG ĐƯỢC,PIN
2109,may bi sạc rất chậm mất cả đêm máy còn bảo hành,SAC
2110,tinh trang: sac rat cham mat ca dem moi bi 2 ngay nay,SAC
2111,khách hàng phản ánh màn hình bị hở sáng viền dưới máy còn bảo hành,MAN_HINH
2112,may bi cảm ứng loạn không bấm được xảy ra sau khi rơi,MAN_HINH
2113,rơi bồn rửa máy chập chờn bị từ tuần trước,NUOC_VAO
2114,khach bao may bi do nuoc ngot vao khong sac duoc xay ra sau khi roi,NUOC_VAO
2115,kh nói máy không giữ được pin qua đêm,PIN
2116,khách báo màn hình nứt sau khi rơi,MAN_HINH
2117,may bi điểm chết trên màn hình xảy ra sau khi rơi,MAN_HINH
2118,TÌNH TRẠNG: MÀN HÌNH ĐEN KHÔNG LÊN ĐÃ THỬ KHỞI ĐỘNG LẠI KHÔNG ĐƯỢC,MAN_HINH
2119,khách báo sạc đầy nhưng dùng 30 phút là sập nguồn đã thử khởi động lại không được,PIN
2120,kh noi cam sac bao loi phu kien khach chua tung sua o dau,SAC
2121,KHÁCH HÀNG PHẢN ÁNH MÁY BỊ ĐỔ NƯỚC NGỌT VÀO KHÔNG SẠC ĐƯỢC MÁY CÒN BẢO HÀNH,NUOC_VAO
2122,ỨNG DỤNG TỰ THOÁT LIÊN TỤC MỚI BỊ 2 NGÀY NAY,PHAN_MEM
2123,kh nói màn hình bị sọc dọc máy còn bảo hành,MAN_HINH
2124,khách hàng phản ánh cảm ứng chỗ được chỗ không máy còn bảo hành,MAN_HINH
2125,may bi pin chai chỉ còn dùng được nửa ngày,PIN
2126,khach bao pin nong bat thuong khi dung khach chua tung sua o dau,PIN
2127,khách báo máy tự khởi động lại nhiều lần trong ngày bị từ tuần trước,PHAN_MEM
2128,màn hình bị sọc dọc khách chưa từng sửa ở đâu,MAN_HINH
2129,khach hang phan anh pin tut rat nhanh dung 2 tieng da het moi bi 2 ngay nay,PIN
2130,kh noi khong nhan sim khach chua tung sua o dau,KHAC
2131,màn hình bị hở sáng viền dưới mới bị 2 ngày nay,MAN_HINH
2132,TINH TRANG: CONG SAC BI GAY CHAN DA THU KHOI DONG LAI KHONG DUOC,SAC
2133,KH NÓI MÀN HÌNH BỊ SỌC DỌC BỊ TỪ TUẦN TRƯỚC,MAN_HINH
2134,may bi may bi do nuoc ngot vao khong sac duoc da thu khoi dong lai khong duoc,NUOC_VAO
2135,pin chai chỉ còn dùng được nửa ngày máy còn bảo hành,PIN
2136,kh nói pin tụt rất nhanh dùng 2 tiếng đã hết,PIN
2137,khách báo cảm ứng loạn không bấm được khách chưa từng sửa ở đâu,MAN_HINH
2138,tình trạng: chân sạc lỏng phải giữ mới sạc được khách chưa từng sửa ở đâu,SAC
2139,khách hàng phản ánh màn hình xuất hiện vệt mực loang,MAN_HINH
2140,MAY BI MÀN HÌNH BỊ ÁM VÀNG MỘT GÓC ĐÃ THỬ KHỞI ĐỘNG LẠI KHÔNG ĐƯỢC,MAN_HINH
2141,ứng dụng tự thoát liên tục mới bị 2 ngày nay,PHAN_MEM
2142,tình trạng: pin chai chỉ còn dùng được nửa ngày mới bị 2 ngày nay,PIN
2143,khách hàng phản ánh sạc rất chậm mất cả đêm mới bị 2 ngày nay,SAC
2144,kh nói điện thoại dính nước mưa loa bị rè máy còn bảo hành,NUOC_VAO
2145,khách hàng phản ánh máy treo logo không vào được hệ điều hành,PHAN_MEM
2146,CẮM SẠC MÁY NÓNG BẤT THƯỜNG MÁY CÒN BẢO HÀNH,SAC
2147,kh nói màn hình bị sọc dọc khách chưa từng sửa ở đâu,MAN_HINH
2148,kh noi man hinh bi am vang mot goc da thu khoi dong lai khong duoc,MAN_HINH
2149,cảm ứng chỗ được chỗ không,MAN_HINH
2150,pin chai chỉ còn dùng được nửa ngày đã thử khởi động lại không được,PIN
2151,may bi pin chai chỉ còn dùng được nửa ngày đã thử khởi động lại không được,PIN
2152,màn hình bị sọc dọc đã thử khởi động lại không được,MAN_HINH
2153,may bi màn hình bị sọc dọc xảy ra sau khi rơi,MAN_HINH
2154,may bi không cài được ứng dụng báo lỗi,PHAN_MEM
2155,may bi cảm ứng loạn không bấm được bị từ tuần trước,MAN_HINH
2156,kh nói màn hình chớp tắt liên tục mới bị 2 ngày nay,MAN_HINH
2157,máy bị đổ nước ngọt vào không sạc được mới bị 2 ngày nay,NUOC_VAO
2158,tình trạng: sạc rất chậm mất cả đêm,SAC
2159,tình trạng: màn hình nứt sau khi rơi máy còn bảo hành,MAN_HINH
2160,may bi máy không giữ được pin qua đêm mới bị 2 ngày nay,PIN
2161,may bi nút nguồn bị kẹt đã thử khởi động lại không được,KHAC
2162,kh nói wifi không kết nối được sau cập nhật máy còn bảo hành,PHAN_MEM
2163,kh nói máy vào nước màn hình loang ố khách chưa từng sửa ở đâu,NUOC_VAO
2164,may chay cham giat lag sau khi cap nhat,PHAN_MEM
2165,tình trạng: máy có tiếng kêu lạ bên trong,KHAC
2166,KHÁCH BÁO CẢM ỨNG LOẠN KHÔNG BẤM ĐƯỢC MỚI BỊ 2 NGÀY NAY,MAN_HINH
2167,TÌNH TRẠNG: KHÔNG NHẬN SIM MÁY CÒN BẢO HÀNH,KHAC
2168,tình trạng: cắm sạc báo lỗi phụ kiện,SAC
2169,khách báo sạc rất chậm mất cả đêm,SAC
2170,khach bao may chay cham giat lag sau khi cap nhat bi tu tuan truoc,PHAN_MEM
2171,khách báo máy rung liên tục không dừng khách chưa từng sửa ở đâu,KHAC
2172,khách hàng phản ánh màn hình chớp tắt liên tục đã thử khởi động lại không được,MAN_HINH
2173,khach hang phan anh pin tut rat nhanh dung 2 tieng da het,PIN
2174,khách hàng phản ánh báo pin sai phần trăm nhảy loạn xảy ra sau khi rơi,PIN
2175,kh nói máy chạy chậm giật lag sau khi cập nhật,PHAN_MEM
2176,khách hàng phản ánh pin chai chỉ còn dùng được nửa ngày xảy ra sau khi rơi,PIN
2177,tình trạng: máy bị đổ nước ngọt vào không sạc được bị từ tuần trước,NUOC_VAO
2178,khách báo sạc đầy nhưng dùng 30 phút là sập nguồn xảy ra sau khi rơi,PIN
2179,TÌNH TRẠNG: MÁY CÓ TIẾNG KÊU LẠ BÊN TRONG BỊ TỪ TUẦN TRƯỚC,KHAC
2180,khách hàng phản ánh cảm ứng loạn không bấm được khách chưa từng sửa ở đâu,MAN_HINH
2181,khách báo màn hình bị hở sáng viền dưới,MAN_HINH
2182,tình trạng: camera sau bị mờ như có sương đã thử khởi động lại không được,KHAC
2183,tình trạng: sạc đầy nhưng dùng 30 phút là sập nguồn máy còn bảo hành,PIN
2184,may bi màn hình xuất hiện vệt mực loang mới bị 2 ngày nay,MAN_HINH
2185,KHÁCH HÀNG PHẢN ÁNH CHÂN SẠC LỎNG PHẢI GIỮ MỚI SẠC ĐƯỢC MỚI BỊ 2 NGÀY NAY,SAC
2186,kh nói màn hình chớp tắt liên tục mới bị 2 ngày nay,MAN_HINH
2187,MAY BI PIN NÓNG BẤT THƯỜNG KHI DÙNG MỚI BỊ 2 NGÀY NAY,PIN
2188,kh nói cắm sạc báo lỗi phụ kiện khách chưa từng sửa ở đâu,SAC
2189,may bi màn hình xuất hiện vệt mực loang,MAN_HINH
2190,tình trạng: nút nguồn bị kẹt,KHAC
2191,MÁY TREO LOGO KHÔNG VÀO ĐƯỢC HỆ ĐIỀU HÀNH BỊ TỪ TUẦN TRƯỚC,PHAN_MEM
2192,tình trạng: máy vào nước màn hình loang ố máy còn bảo hành,NUOC_VAO
2193,máy treo logo không vào được hệ điều hành máy còn bảo hành,PHAN_MEM
2194,may bi wifi không kết nối được sau cập nhật bị từ tuần trước,PHAN_MEM
2195,màn hình xuất hiện vệt mực loang máy còn bảo hành,MAN_HINH
2196,may bi màn hình đen không lên,MAN_HINH
2197,màn hình bị sọc dọc máy còn bảo hành,MAN_HINH
2198,tình trạng: máy phồng pin cấn màn hình bị từ tuần trước,PIN
2199,kh nói cắm sạc không vào điện máy còn bảo hành,SAC
2200,may bi pin chai chỉ còn dùng được nửa ngày xảy ra sau khi rơi,PIN
2201,tinh trang: may khong giu duoc pin qua dem bi tu tuan truoc,PIN
2202,KHÁCH BÁO CỔNG SẠC BÁM BỤI KHÔNG TIẾP XÚC KHÁCH CHƯA TỪNG SỬA Ở ĐÂU,SAC
2203,kh nói máy rơi vào nước không lên nguồn,NUOC_VAO
2204,KH NÓI MÀN HÌNH XUẤT HIỆN VỆT MỰC LOANG KHÁCH CHƯA TỪNG SỬA Ở ĐÂU,MAN_HINH
2205,may bi mic gọi điện đối phương không nghe được bị từ tuần trước,KHAC
2206,camera sau bi mo nhu co suong khach chua tung sua o dau,KHAC
2207,tinh trang: cam sac khong vao dien,SAC
2208,khach bao cam sac khong vao dien xay ra sau khi roi,SAC
2209,kh nói cảm ứng chỗ được chỗ không mới bị 2 ngày nay,MAN_HINH
2210,khach bao ung dung tu thoat lien tuc xay ra sau khi roi,PHAN_MEM
2211,máy có tiếng kêu lạ bên trong khách chưa từng sửa ở đâu,KHAC
2212,may bi man hinh chop tat lien tuc khach chua tung sua o dau,MAN_HINH
2213,may bi không cài được ứng dụng báo lỗi máy còn bảo hành,PHAN_MEM
2214,khách hàng phản ánh máy phồng pin cấn màn hình đã thử khởi động lại không được,PIN
2215,kh nói điểm chết trên màn hình xảy ra sau khi rơi,MAN_HINH
2216,kh noi dinh nuoc bien may nong va tat khach chua tung sua o dau,NUOC_VAO
2217,máy treo logo không vào được hệ điều hành khách chưa từng sửa ở đâu,PHAN_MEM
2218,tinh trang: man hinh bi ho sang vien duoi da thu khoi dong lai khong duoc,MAN_HINH
2219,khach hang phan anh sac rat cham mat ca dem,SAC
2220,khách báo máy tự tắt khi còn 30% pin mới bị 2 ngày nay,PIN
2221,KHACH BAO DINH NUOC BIEN MAY NONG VA TAT MAY CON BAO HANH,NUOC_VAO
2222,TÌNH TRẠNG: MÀN HÌNH BỊ ÁM VÀNG MỘT GÓC BỊ TỪ TUẦN TRƯỚC,MAN_HINH
2223,kh nói không cài được ứng dụng báo lỗi mới bị 2 ngày nay,PHAN_MEM
2224,rơi bồn rửa máy chập chờn bị từ tuần trước,NUOC_VAO
2225,kh nói máy phồng pin cấn màn hình,PIN
2226,khách báo camera mở lên bị đen màn máy còn bảo hành,PHAN_MEM
2227,KH NÓI MÀN HÌNH BỊ ÁM VÀNG MỘT GÓC,MAN_HINH
2228,khách báo loa ngoài rè không nghe rõ xảy ra sau khi rơi,KHAC
2229,kh nói báo pin sai phần trăm nhảy loạn,PIN
2230,may bi điện thoại dính nước mưa loa bị rè mới bị 2 ngày nay,NUOC_VAO
2231,CẮM SẠC KHÔNG VÀO ĐIỆN BỊ TỪ TUẦN TRƯỚC,SAC
2232,khách hàng phản ánh rơi bồn rửa máy chập chờn bị từ tuần trước,NUOC_VAO
2233,khách báo camera mở lên bị đen màn mới bị 2 ngày nay,PHAN_MEM
2234,khong cai duoc ung dung bao loi may con bao hanh,PHAN_MEM
2235,may bi ứng dụng tự thoát liên tục đã thử khởi động lại không được,PHAN_MEM
2236,báo pin sai phần trăm nhảy loạn,PIN
2237,kh nói pin chai chỉ còn dùng được nửa ngày mới bị 2 ngày nay,PIN
2238,khách hàng phản ánh máy tự khởi động lại nhiều lần trong ngày bị từ tuần trước,PHAN_MEM
2239,khach bao pin nong bat thuong khi dung may con bao hanh,PIN
2240,may bi không cài được ứng dụng báo lỗi,PHAN_MEM
2241,khách báo cổng sạc bám bụi không tiếp xúc đã thử khởi động lại không được,SAC
2242,khách hàng phản ánh màn hình đen không lên khách chưa từng sửa ở đâu,MAN_HINH
2243,khách báo wifi không kết nối được sau cập nhật xảy ra sau khi rơi,PHAN_MEM
2244,MAY BI KHÔNG CÀI ĐƯỢC ỨNG DỤNG BÁO LỖI XẢY RA SAU KHI RƠI,PHAN_MEM
2245,khách hàng phản ánh pin nóng bất thường khi dùng bị từ tuần trước,PIN
2246,sạc rất chậm mất cả đêm máy còn bảo hành,SAC
2247,may bi màn hình bị hở sáng viền dưới máy còn bảo hành,MAN_HINH
2248,khách báo ứng dụng tự thoát liên tục máy còn bảo hành,PHAN_MEM
2249,may bi màn hình đen không lên khách chưa từng sửa ở đâu,MAN_HINH
2250,may bi máy không giữ được pin qua đêm,PIN
2251,khách hàng phản ánh máy chạy chậm giật lag sau khi cập nhật máy còn bảo hành,PHAN_MEM
2252,khách hàng phản ánh cổng sạc bị gãy chân máy còn bảo hành,SAC
2253,màn hình bị sọc dọc mới bị 2 ngày nay,MAN_HINH
2254,khách báo ứng dụng tự thoát liên tục mới bị 2 ngày nay,PHAN_MEM
2255,MAY BI PIN NONG BAT THUONG KHI DUNG XAY RA SAU KHI ROI,PIN
2256,khách báo cắm sạc không vào điện đã thử khởi động lại không được,SAC
2257,cảm ứng chỗ được chỗ không khách chưa từng sửa ở đâu,MAN_HINH
2258,tình trạng: pin nóng bất thường khi dùng,PIN
2259,khách báo màn hình đen không lên khách chưa từng sửa ở đâu,MAN_HINH
2260,KHACH HANG PHAN ANH DIEN THOAI DINH NUOC MUA LOA BI RE BI TU TUAN TRUOC,NUOC_VAO
2261,kh noi may khong giu duoc pin qua dem may con bao hanh,PIN
2262,tình trạng: màn hình bị sọc dọc máy còn bảo hành,MAN_HINH
2263,cổng sạc bám bụi không tiếp xúc bị từ tuần trước,SAC
2264,pin tụt rất nhanh dùng 2 tiếng đã hết bị từ tuần trước,PIN
2265,kh nói màn hình bị sọc dọc khách chưa từng sửa ở đâu,MAN_HINH
2266,tình trạng: máy bị đổ nước ngọt vào không sạc được khách chưa từng sửa ở đâu,NUOC_VAO
2267,khách báo ứng dụng tự thoát liên tục khách chưa từng sửa ở đâu,PHAN_MEM
2268,khach hang phan anh may phong pin can man hinh da thu khoi dong lai khong duoc,PIN
2269,khách báo máy không giữ được pin qua đêm xảy ra sau khi rơi,PIN
2270,may bi man hinh chop tat lien tuc khach chua tung sua o dau,MAN_HINH
2271,may bi sac rat cham mat ca dem moi bi 2 ngay nay,SAC
2272,khách hàng phản ánh cảm ứng loạn không bấm được khách chưa từng sửa ở đâu,MAN_HINH
2273,tình trạng: mic gọi điện đối phương không nghe được khách chưa từng sửa ở đâu,KHAC
2274,máy phồng pin cấn màn hình,PIN
2275,tình trạng: rơi bồn rửa máy chập chờn máy còn bảo hành,NUOC_VAO
2276,TÌNH TRẠNG: MÀN HÌNH CHỚP TẮT LIÊN TỤC BỊ TỪ TUẦN TRƯỚC,MAN_HINH
2277,kh noi bao pin sai phan tram nhay loan xay ra sau khi roi,PIN
2278,chân sạc lỏng phải giữ mới sạc được,SAC
2279,chân sạc lỏng phải giữ mới sạc được bị từ tuần trước,SAC
2280,khách báo pin chai chỉ còn dùng được nửa ngày mới bị 2 ngày nay,PIN
2281,khách hàng phản ánh pin chai chỉ còn dùng được nửa ngày máy còn bảo hành,PIN
2282,kh nói dính nước biển máy nóng và tắt bị từ tuần trước,NUOC_VAO
2283,kh noi sac vao nhung khong nhan cap may con bao hanh,SAC
2284,may bi cổng sạc bị gãy chân xảy ra sau khi rơi,SAC
2285,khách hàng phản ánh màn hình xuất hiện vệt mực loang mới bị 2 ngày nay,MAN_HINH
2286,kh nói máy không giữ được pin qua đêm xảy ra sau khi rơi,PIN
2287,khách báo cảm ứng loạn không bấm được xảy ra sau khi rơi,MAN_HINH
2288,may bi máy có tiếng kêu lạ bên trong mới bị 2 ngày nay,KHAC
2289,man hinh xuat hien vet muc loang khach chua tung sua o dau,MAN_HINH
2290,may bi màn hình bị hở sáng viền dưới xảy ra sau khi rơi,MAN_HINH
2291,khách hàng phản ánh màn hình đen không lên đã thử khởi động lại không được,MAN_HINH
2292,khách báo cổng sạc bị gãy chân mới bị 2 ngày nay,SAC
2293,KHÁCH BÁO MÁY BỊ ĐỔ NƯỚC NGỌT VÀO KHÔNG SẠC ĐƯỢC BỊ TỪ TUẦN TRƯỚC,NUOC_VAO
2294,khách báo màn hình bị sọc dọc máy còn bảo hành,MAN_HINH
2295,may bi màn hình bị hở sáng viền dưới mới bị 2 ngày nay,MAN_HINH
2296,kh nói pin nóng bất thường khi dùng bị từ tuần trước,PIN
2297,khách báo pin sụt 20% chỉ sau vài phút khách chưa từng sửa ở đâu,PIN
2298,cảm ứng chỗ được chỗ không máy còn bảo hành,MAN_HINH
2299,KHÔNG CÀI ĐƯỢC ỨNG DỤNG BÁO LỖI,PHAN_MEM
2300,PIN TỤT RẤT NHANH DÙNG 2 TIẾNG ĐÃ HẾT ĐÃ THỬ KHỞI ĐỘNG LẠI KHÔNG ĐƯỢC,PIN
2301,khách báo màn hình bị sọc dọc,MAN_HINH
2302,cam sac khong vao dien bi tu tuan truoc,SAC
2303,khách hàng phản ánh cảm ứng chỗ được chỗ không đã thử khởi động lại không được,MAN_HINH
2304,cam ung loan khong bam duoc xay ra sau khi roi,MAN_HINH
2305,khách báo màn hình chớp tắt liên tục xảy ra sau khi rơi,MAN_HINH
2306,kh nói máy chạy chậm giật lag sau khi cập nhật xảy ra sau khi rơi,PHAN_MEM
2307,máy có tiếng kêu lạ bên trong đã thử khởi động lại không được,KHAC
2308,khách báo máy không giữ được pin qua đêm xảy ra sau khi rơi,PIN
2309,khách báo nút nguồn bị kẹt mới bị 2 ngày nay,KHAC
2310,khách hàng phản ánh cảm ứng chỗ được chỗ không,MAN_HINH
2311,kh nói mic gọi điện đối phương không nghe được máy còn bảo hành,KHAC
2312,khách báo máy phồng pin cấn màn hình mới bị 2 ngày nay,PIN
2313,kh nói pin tụt rất nhanh dùng 2 tiếng đã hết xảy ra sau khi rơi,PIN
2314,khách báo điểm chết trên màn hình khách chưa từng sửa ở đâu,MAN_HINH
2315,tình trạng: pin nóng bất thường khi dùng bị từ tuần trước,PIN
2316,khách hàng phản ánh cảm ứng loạn không bấm được bị từ tuần trước,MAN_HINH
2317,khách báo quên mật khẩu không mở được máy,PHAN_MEM
2318,kh nói pin sụt 20% chỉ sau vài phút xảy ra sau khi rơi,PIN
2319,KH NÓI KHÔNG CÀI ĐƯỢC ỨNG DỤNG BÁO LỖI,PHAN_MEM
2320,khách hàng phản ánh máy không giữ được pin qua đêm mới bị 2 ngày nay,PIN
2321,khách báo cảm ứng chỗ được chỗ không đã thử khởi động lại không được,MAN_HINH
2322,kh nói màn hình bị ám vàng một góc đã thử khởi động lại không được,MAN_HINH
2323,tình trạng: sạc đầy nhưng dùng 30 phút là sập nguồn đã thử khởi động lại không được,PIN
2324,khách hàng phản ánh dính nước biển máy nóng và tắt,NUOC_VAO
2325,may bi bao pin sai phan tram nhay loan khach chua tung sua o dau,PIN
2326,KH NÓI NÚT NGUỒN BỊ KẸT MÁY CÒN BẢO HÀNH,KHAC
2327,khách hàng phản ánh điểm chết trên màn hình bị từ tuần trước,MAN_HINH
2328,khách báo pin nóng bất thường khi dùng máy còn bảo hành,PIN
2329,khách báo cắm sạc không vào điện máy còn bảo hành,SAC
2330,cắm sạc báo lỗi phụ kiện máy còn bảo hành,SAC
2331,tình trạng: máy chạy chậm giật lag sau khi cập nhật xảy ra sau khi rơi,PHAN_MEM
2332,may bi điểm chết trên màn hình khách chưa từng sửa ở đâu,MAN_HINH
2333,khách báo pin nóng bất thường khi dùng mới bị 2 ngày nay,PIN
2334,kh nói sạc đầy nhưng dùng 30 phút là sập nguồn khách chưa từng sửa ở đâu,PIN
2335,may bi máy không giữ được pin qua đêm mới bị 2 ngày nay,PIN
2336,khách hàng phản ánh máy treo logo không vào được hệ điều hành,PHAN_MEM
2337,khách hàng phản ánh camera mở lên bị đen màn bị từ tuần trước,PHAN_MEM
2338,kh noi cam ung loan khong bam duoc xay ra sau khi roi,MAN_HINH
2339,KHÁCH HÀNG PHẢN ÁNH MÁY TỰ TẮT KHI CÒN 30% PIN XẢY RA SAU KHI RƠI,PIN
2340,kh nói chân sạc lỏng phải giữ mới sạc được mới bị 2 ngày nay,SAC
2341,tình trạng: cảm ứng chỗ được chỗ không khách chưa từng sửa ở đâu,MAN_HINH
2342,khach hang phan anh sac day nhung dung 30 phut la sap nguon bi tu tuan truoc,PIN
2343,may bi màn hình chớp tắt liên tục đã thử khởi động lại không được,MAN_HINH
2344,khách báo sạc đầy nhưng dùng 30 phút là sập nguồn máy còn bảo hành,PIN
2345,KHÁCH BÁO CHÂN SẠC LỎNG PHẢI GIỮ MỚI SẠC ĐƯỢC MÁY CÒN BẢO HÀNH,SAC
2346,khách hàng phản ánh máy treo logo không vào được hệ điều hành xảy ra sau khi rơi,PHAN_MEM
2347,man hinh bi am vang mot goc da thu khoi dong lai khong duoc,MAN_HINH
2348,cảm ứng loạn không bấm được khách chưa từng sửa ở đâu,MAN_HINH
2349,PIN NÓNG BẤT THƯỜNG KHI DÙNG KHÁCH CHƯA TỪNG SỬA Ở ĐÂU,PIN
2350,tình trạng: máy phồng pin cấn màn hình khách chưa từng sửa ở đâu,PIN
2351,khách báo pin chai chỉ còn dùng được nửa ngày mới bị 2 ngày nay,PIN
2352,kh noi may rung lien tuc khong dung bi tu tuan truoc,KHAC
2353,khách hàng phản ánh cổng sạc bám bụi không tiếp xúc bị từ tuần trước,SAC
2354,khách hàng phản ánh màn hình xuất hiện vệt mực loang mới bị 2 ngày nay,MAN_HINH
2355,kh nói máy phồng pin cấn màn hình xảy ra sau khi rơi,PIN
2356,kh nói màn hình bị ám vàng một góc bị từ tuần trước,MAN_HINH
2357,may bi nút nguồn bị kẹt máy còn bảo hành,KHAC
2358,may khong giu duoc pin qua dem bi tu tuan truoc,PIN
2359,may bi màn hình bị hở sáng viền dưới mới bị 2 ngày nay,MAN_HINH
2360,tình trạng: máy không giữ được pin qua đêm đã thử khởi động lại không được,PIN
2361,khach bao dien thoai dinh nuoc mua loa bi re moi bi 2 ngay nay,NUOC_VAO
2362,KHÁCH HÀNG PHẢN ÁNH MIC GỌI ĐIỆN ĐỐI PHƯƠNG KHÔNG NGHE ĐƯỢC,KHAC
2363,khách hàng phản ánh màn hình bị hở sáng viền dưới đã thử khởi động lại không được,MAN_HINH
2364,kh nói điểm chết trên màn hình đã thử khởi động lại không được,MAN_HINH
2365,khách hàng phản ánh pin nóng bất thường khi dùng máy còn bảo hành,PIN
2366,may bi màn hình bị hở sáng viền dưới đã thử khởi động lại không được,MAN_HINH
2367,tinh trang: camera mo len bi den man may con bao hanh,PHAN_MEM
2368,kh nói cổng sạc bám bụi không tiếp xúc đã thử khởi động lại không được,SAC
2369,tình trạng: sạc vào nhưng không nhận cáp,SAC
2370,may bi máy rung liên tục không dừng bị từ tuần trước,KHAC
2371,kh nói máy không giữ được pin qua đêm đã thử khởi động lại không được,PIN
2372,khach hang phan anh may chay cham giat lag sau khi cap nhat da thu khoi dong lai khong duoc,PHAN_MEM
2373,may bi cảm ứng chỗ được chỗ không máy còn bảo hành,MAN_HINH
2374,MAY BI CẮM SẠC KHÔNG VÀO ĐIỆN XẢY RA SAU KHI RƠI,SAC
2375,khách hàng phản ánh máy tự khởi động lại nhiều lần trong ngày bị từ tuần trước,PHAN_MEM
2376,khách hàng phản ánh màn hình bị sọc dọc khách chưa từng sửa ở đâu,MAN_HINH
2377,khách báo màn hình bị sọc dọc,MAN_HINH
2378,tinh trang: may vao nuoc man hinh loang o moi bi 2 ngay nay,NUOC_VAO
2379,may bi cắm sạc không vào điện máy còn bảo hành,SAC
2380,máy tự khởi động lại nhiều lần trong ngày xảy ra sau khi rơi,PHAN_MEM
2381,màn hình đen không lên xảy ra sau khi rơi,MAN_HINH
2382,khach bao man hinh xuat hien vet muc loang khach chua tung sua o dau,MAN_HINH
2383,khách báo máy phồng pin cấn màn hình xảy ra sau khi rơi,PIN
2384,may bi điểm chết trên màn hình,MAN_HINH
2385,màn hình bị hở sáng viền dưới máy còn bảo hành,MAN_HINH
2386,khách hàng phản ánh báo pin sai phần trăm nhảy loạn,PIN
2387,KHÁCH HÀNG PHẢN ÁNH MÁY KHÔNG GIỮ ĐƯỢC PIN QUA ĐÊM XẢY RA SAU KHI RƠI,PIN
2388,điểm chết trên màn hình bị từ tuần trước,MAN_HINH
2389,tình trạng: điểm chết trên màn hình đã thử khởi động lại không được,MAN_HINH
2390,kh nói cắm sạc máy nóng bất thường máy còn bảo hành,SAC
2391,may bi man hinh den khong len da thu khoi dong lai khong duoc,MAN_HINH
2392,tình trạng: màn hình bị hở sáng viền dưới mới bị 2 ngày nay,MAN_HINH
