log_id,ticket_id,from_status,to_status,changed_at,changed_by,note
13887,2840,MOI,DA_PHAN_CONG,2026-05-02 22:54,35,
13888,2840,DA_PHAN_CONG,DANG_XU_LY,2026-05-03 10:36,55,
13889,2840,DANG_XU_LY,HOAN_TAT,2026-05-03 21:29,57,
13890,2840,HOAN_TAT,DA_DONG,2026-05-04 03:13,19,
13891,2841,,MOI,2025-10-15 15:15,50,
13892,2841,MOI,DA_PHAN_CONG,2025-10-15 23:58,50,
13893,2841,DA_PHAN_CONG,DANG_XU_LY,2025-10-16 06:25,60,
13894,2841,DANG_XU_LY,HOAN_TAT,2025-10-16 13:57,31,
13895,2841,HOAN_TAT,DA_DONG,2025-10-16 20:21,19,
13896,2842,,MOI,2025-08-30 14:00,55,
13897,2842,MOI,DA_PHAN_CONG,2025-08-30 23:30,60,
13898,2842,DA_PHAN_CONG,DANG_XU_LY,2025-08-31 08:59,55,
13899,2842,DANG_XU_LY,HOAN_TAT,2025-08-31 16:35,7,
13900,2842,HOAN_TAT,DA_DONG,2025-09-01 08:00,13,
13901,2843,,MOI,2025-09-13 11:00,38,
13902,2843,MOI,DA_PHAN_CONG,2025-09-13 17:10,13,
13903,2843,DA_PHAN_CONG,DANG_XU_LY,2025-09-13 20:44,44,
13904,2843,DANG_XU_LY,HOAN_TAT,2025-09-14 02:43,8,
13905,2843,HOAN_TAT,DA_DONG,2025-09-14 08:22,43,
13906,2844,,MOI,2025-02-13 08:00,5,
13907,2844,MOI,DA_PHAN_CONG,2025-02-14 03:16,20,
13908,2844,DA_PHAN_CONG,DANG_XU_LY,2025-02-14 14:11,37,
13909,2844,DANG_XU_LY,HOAN_TAT,2025-02-15 13:21,60,
13910,2844,HOAN_TAT,DA_DONG,2025-02-16 01:18,44,
13911,2845,,MOI,2026-07-25 12:00,16,
13912,2845,MOI,DA_PHAN_CONG,2026-07-25 19:18,37,
13913,2845,DA_PHAN_CONG,DANG_XU_LY,2026-07-26 03:48,35,
13914,2845,DANG_XU_LY,HOAN_TAT,2026-07-26 12:16,44,
13915,2845,HOAN_TAT,DA_DONG,2026-07-26 21:50,19,
13916,2846,,MOI,2024-11-07 14:45,5,
13917,2846,MOI,DA_PHAN_CONG,2024-11-08 07:37,60,
13918,2846,DA_PHAN_CONG,DANG_XU_LY,2024-11-09 03:12,6,
13919,2846,DANG_XU_LY,HOAN_TAT,2024-11-09 15:49,18,
13920,2846,HOAN_TAT,DA_DONG,2024-11-10 04:56,44,
13921,2847,,MOI,2025-11-07 11:30,18,
13922,2847,MOI,DA_PHAN_CONG,2025-11-07 19:09,9,
13923,2847,DA_PHAN_CONG,DANG_XU_LY,2025-11-08 01:30,59,
13924,2847,DANG_XU_LY,HOAN_TAT,2025-11-08 07:50,16,
13925,2847,HOAN_TAT,DA_DONG,2025-11-08 21:53,51,
13926,2848,,MOI,2026-01-09 09:15,9,
13927,2848,MOI,DA_PHAN_CONG,2026-01-09 14:56,33,
13928,2848,DA_PHAN_CONG,DANG_XU_LY,2026-01-09 19:35,2,
13929,2848,DANG_XU_LY,HOAN_TAT,2026-01-10 00:07,51,
13930,2848,HOAN_TAT,DA_DONG,2026-01-10 05:33,40,
13931,2849,,MOI,2025-01-17 17:00,3,
13932,2849,MOI,DA_PHAN_CONG,2025-01-18 21:15,51,
13933,2849,DA_PHAN_CONG,DANG_XU_LY,2025-01-19 19:05,36,
13934,2850,,MOI,2024-11-16 14:00,53,
13935,2850,MOI,DA_PHAN_CONG,2024-11-16 20:01,4,
13936,2850,DA_PHAN_CONG,DANG_XU_LY,2024-11-16 23:52,47,
13937,2850,DANG_XU_LY,HOAN_TAT,2024-11-17 04:49,15,
13938,2850,HOAN_TAT,DA_DONG,2024-11-17 10:40,24,
13939,2851,,MOI,2026-06-07 12:45,56,
13940,2851,MOI,DA_PHAN_CONG,2026-06-07 22:17,50,
13941,2851,DA_PHAN_CONG,DANG_XU_LY,2026-06-08 08:34,55,
13942,2851,DANG_XU_LY,HOAN_TAT,2026-06-08 17:26,37,
13943,2851,HOAN_TAT,DA_DONG,2026-06-09 01:30,6,
13944,2852,,MOI,2026-06-16 14:00,59,
13945,2852,MOI,DA_PHAN_CONG,2026-06-16 20:26,17,
13946,2852,DA_PHAN_CONG,DANG_XU_LY,2026-06-17 02:45,12,
13947,2852,DANG_XU_LY,HOAN_TAT,2026-06-17 08:13,51,
13948,2852,HOAN_TAT,DA_DONG,2026-06-17 12:07,40,
13949,2853,,MOI,2024-12-22 14:45,49,
13950,2853,MOI,DA_PHAN_CONG,2024-12-22 21:16,23,
13951,2853,DA_PHAN_CONG,DANG_XU_LY,2024-12-23 03:44,45,
13952,2853,DANG_XU_LY,HOAN_TAT,2024-12-23 10:30,16,
13953,2853,HOAN_TAT,DA_DONG,2024-12-23 14:37,34,
13954,2854,,MOI,2026-02-23 10:45,51,
13955,2854,MOI,DA_PHAN_CONG,2026-02-23 18:44,21,
13956,2854,DA_PHAN_CONG,DANG_XU_LY,2026-02-24 06:40,7,
13957,2854,DANG_XU_LY,HOAN_TAT,2026-02-24 23:17,39,
13958,2854,HOAN_TAT,DA_DONG,2026-02-25 18:40,54,
13959,2855,,MOI,2025-05-13 08:30,47,
13960,2855,MOI,DA_PHAN_CONG,2025-05-14 06:09,60,
13961,2855,DA_PHAN_CONG,DANG_XU_LY,2025-05-14 17:46,32,
13962,2856,,MOI,2026-05-21 16:45,18,
13963,2856,MOI,DA_PHAN_CONG,2026-05-22 06:39,2,
13964,2856,DA_PHAN_CONG,DANG_XU_LY,2026-05-22 17:36,1,
13965,2856,DANG_XU_LY,HOAN_TAT,2026-05-23 09:39,59,
13966,2856,HOAN_TAT,DA_DONG,2026-05-24 01:01,30,
13967,2857,,MOI,2026-06-02 12:15,49,
13968,2857,MOI,DA_PHAN_CONG,2026-06-07 04:57,7,
13969,2857,DA_PHAN_CONG,DANG_XU_LY,2026-06-09 10:49,2,
13970,2858,,MOI,2024-08-31 09:45,24,
13971,2858,MOI,DA_PHAN_CONG,2024-08-31 22:54,44,
13972,2858,DA_PHAN_CONG,DANG_XU_LY,2024-09-02 01:55,6,
13973,2859,,MOI,2024-11-09 10:45,55,
13974,2859,MOI,DA_PHAN_CONG,2024-11-10 00:10,41,
13975,2859,DA_PHAN_CONG,DANG_XU_LY,2024-11-10 07:26,34,
13976,2859,DANG_XU_LY,CHO_LINH_KIEN,2024-11-10 12:58,26,
13977,2859,CHO_LINH_KIEN,HOAN_TAT,2024-11-10 19:58,37,
13978,2859,HOAN_TAT,DA_DONG,2024-11-11 08:32,23,
13979,2860,,MOI,2024-09-11 09:30,50,
13980,2860,MOI,DA_PHAN_CONG,2024-09-11 12:01,14,
13981,2860,DA_PHAN_CONG,DANG_XU_LY,2024-09-11 14:27,25,
13982,2860,DANG_XU_LY,HOAN_TAT,2024-09-11 16:30,56,
13983,2860,HOAN_TAT,DA_DONG,2024-09-11 18:58,45,
13984,2861,,MOI,2024-12-08 15:45,24,
13985,2861,MOI,DA_PHAN_CONG,2024-12-09 12:59,53,
13986,2861,DA_PHAN_CONG,DANG_XU_LY,2024-12-10 03:54,8,
13987,2861,DANG_XU_LY,HOAN_TAT,2024-12-11 11:10,30,
13988,2861,HOAN_TAT,DA_DONG,2024-12-12 17:07,28,
13989,2862,,MOI,2025-04-04 17:00,22,
13990,2862,MOI,DA_PHAN_CONG,2025-04-05 02:25,36,
13991,2862,DA_PHAN_CONG,DANG_XU_LY,2025-04-05 12:39,47,
13992,2862,DANG_XU_LY,HOAN_TAT,2025-04-06 01:17,51,
13993,2862,HOAN_TAT,DA_DONG,2025-04-06 09:00,28,
13994,2863,,MOI,2025-07-04 11:00,39,
13995,2863,MOI,DA_PHAN_CONG,2025-07-04 14:25,37,
13996,2863,DA_PHAN_CONG,DANG_XU_LY,2025-07-04 22:00,44,
13997,2863,DANG_XU_LY,HOAN_TAT,2025-07-05 02:01,44,
13998,2863,HOAN_TAT,DA_DONG,2025-07-05 08:42,20,
13999,2864,,MOI,2026-03-16 12:00,13,
14000,2864,MOI,DA_PHAN_CONG,2026-03-18 12:11,44,
14001,2864,DA_PHAN_CONG,DANG_XU_LY,2026-03-20 03:18,33,
14002,2864,DANG_XU_LY,HOAN_TAT,2026-03-21 05:41,19,
14003,2864,HOAN_TAT,DA_DONG,2026-03-22 18:21,27,
14004,2865,,MOI,2025-03-09 12:45,42,
14005,2865,MOI,DA_PHAN_CONG,2025-03-10 01:29,53,
14006,2865,DA_PHAN_CONG,DANG_XU_LY,2025-03-10 06:57,5,
14007,2865,DANG_XU_LY,HOAN_TAT,2025-03-10 19:31,11,
14008,2865,HOAN_TAT,DA_DONG,2025-03-11 04:39,7,
14009,2866,,MOI,2024-12-16 16:30,40,
14010,2866,MOI,DA_PHAN_CONG,2024-12-16 19:49,5,
14011,2866,DA_PHAN_CONG,DANG_XU_LY,2024-12-17 00:07,15,
14012,2866,DANG_XU_LY,HOAN_TAT,2024-12-17 04:21,47,
14013,2866,HOAN_TAT,DA_DONG,2024-12-17 11:13,48,
14014,2867,,MOI,2024-12-13 08:45,13,
14015,2867,MOI,DA_PHAN_CONG,2024-12-14 08:30,23,
14016,2867,DA_PHAN_CONG,DANG_XU_LY,2024-12-15 14:38,16,
14017,2867,DANG_XU_LY,CHO_LINH_KIEN,2024-12-16 18:26,32,
14018,2867,CHO_LINH_KIEN,HOAN_TAT,2024-12-18 14:01,16,
14019,2867,HOAN_TAT,DA_DONG,2024-12-19 13:01,57,
14020,2868,,MOI,2026-03-13 16:15,32,
14021,2868,MOI,DA_PHAN_CONG,2026-03-13 18:47,34,
14022,2868,DA_PHAN_CONG,DANG_XU_LY,2026-03-13 22:51,44,
14023,2868,DANG_XU_LY,HOAN_TAT,2026-03-14 04:34,29,
14024,2868,HOAN_TAT,DA_DONG,2026-03-14 07:04,44,
14025,2869,,MOI,2025-10-11 16:00,26,
14026,2869,MOI,DA_PHAN_CONG,2025-10-13 16:49,40,
14027,2869,DA_PHAN_CONG,DANG_XU_LY,2025-10-15 09:28,19,
14028,2869,DANG_XU_LY,HOAN_TAT,2025-10-16 13:56,11,
14029,2869,HOAN_TAT,DA_DONG,2025-10-18 19:55,13,
14030,2870,,MOI,2025-09-20 12:15,19,
14031,2870,MOI,DA_PHAN_CONG,2025-09-20 23:10,43,
14032,2870,DA_PHAN_CONG,DANG_XU_LY,2025-09-21 04:12,41,
14033,2870,DANG_XU_LY,HOAN_TAT,2025-09-21 14:09,26,
14034,2870,HOAN_TAT,DA_DONG,2025-09-22 00:38,39,
14035,2871,,MOI,2024-10-30 15:15,45,
14036,2871,MOI,DA_PHAN_CONG,2024-10-30 17:09,4,
14037,2871,DA_PHAN_CONG,DANG_XU_LY,2024-10-30 19:45,3,
14038,2871,DANG_XU_LY,CHO_LINH_KIEN,2024-10-30 22:34,27,
14039,2871,CHO_LINH_KIEN,HOAN_TAT,2024-10-31 00:56,27,
14040,2871,HOAN_TAT,DA_DONG,2024-10-31 03:11,50,
14041,2872,,MOI,2026-04-16 08:00,20,
14042,2872,MOI,DA_PHAN_CONG,2026-04-17 05:08,60,
14043,2872,DA_PHAN_CONG,DANG_XU_LY,2026-04-17 14:24,20,
14044,2872,DANG_XU_LY,HOAN_TAT,2026-04-18 01:50,23,
14045,2872,HOAN_TAT,DA_DONG,2026-04-18 14:20,51,
14046,2873,,MOI,2024-09-04 10:00,38,
14047,2873,MOI,DA_PHAN_CONG,2024-09-04 22:25,23,
14048,2873,DA_PHAN_CONG,DANG_XU_LY,2024-09-05 07:14,42,
14049,2873,DANG_XU_LY,HOAN_TAT,2024-09-05 17:21,35,
14050,2873,HOAN_TAT,DA_DONG,2024-09-06 04:17,2,
14051,2874,,MOI,2025-08-08 08:30,41,
14052,2874,MOI,DA_PHAN_CONG,2025-08-09 08:08,35,
14053,2874,DA_PHAN_CONG,DANG_XU_LY,2025-08-09 19:21,24,
14054,2874,DANG_XU_LY,HOAN_TAT,2025-08-10 18:49,33,
14055,2874,HOAN_TAT,DA_DONG,2025-08-11 16:50,31,
14056,2875,,MOI,2025-05-03 09:45,45,
14057,2875,MOI,DA_PHAN_CONG,2025-05-03 16:20,11,
14058,2875,DA_PHAN_CONG,DANG_XU_LY,2025-05-04 01:13,27,
14059,2875,DANG_XU_LY,HOAN_TAT,2025-05-04 08:49,1,
14060,2875,HOAN_TAT,DA_DONG,2025-05-04 22:15,59,
14061,2876,,MOI,2026-04-17 13:30,54,
14062,2876,MOI,DA_PHAN_CONG,2026-04-17 15:53,37,
14063,2876,DA_PHAN_CONG,DANG_XU_LY,2026-04-17 18:46,18,
14064,2876,DANG_XU_LY,CHO_LINH_KIEN,2026-04-17 23:01,2,
14065,2876,CHO_LINH_KIEN,HOAN_TAT,2026-04-18 01:16,2,
14066,2876,HOAN_TAT,DA_DONG,2026-04-18 04:29,8,
14067,2877,,MOI,2025-11-04 17:45,27,
14068,2877,MOI,DA_PHAN_CONG,2025-11-05 03:00,21,
14069,2877,DA_PHAN_CONG,DANG_XU_LY,2025-11-05 08:21,57,
14070,2877,DANG_XU_LY,HOAN_TAT,2025-11-05 14:14,53,
14071,2877,HOAN_TAT,DA_DONG,2025-11-05 23:49,28,
14072,2878,,MOI,2025-10-07 11:45,8,
14073,2878,MOI,DA_PHAN_CONG,2025-10-08 00:54,19,
14074,2878,DA_PHAN_CONG,DANG_XU_LY,2025-10-08 15:11,46,
14075,2878,DANG_XU_LY,HOAN_TAT,2025-10-09 04:22,11,
14076,2878,HOAN_TAT,DA_DONG,2025-10-09 23:55,22,
14077,2879,,MOI,2025-06-18 08:00,10,
14078,2879,MOI,DA_PHAN_CONG,2025-06-18 17:33,34,
14079,2879,DA_PHAN_CONG,DANG_XU_LY,2025-06-19 03:26,19,
14080,2880,,MOI,2025-01-20 11:00,51,
14081,2880,MOI,DA_PHAN_CONG,2025-01-21 06:13,44,
14082,2880,DA_PHAN_CONG,DANG_XU_LY,2025-01-22 03:22,6,
14083,2880,DANG_XU_LY,HOAN_TAT,2025-01-22 13:30,4,
14084,2880,HOAN_TAT,DA_DONG,2025-01-22 23:12,33,
14085,2881,,MOI,2025-05-11 13:45,14,
14086,2881,MOI,DA_PHAN_CONG,2025-05-11 22:39,2,
14087,2881,DA_PHAN_CONG,DANG_XU_LY,2025-05-12 07:23,58,
14088,2881,DANG_XU_LY,CHO_LINH_KIEN,2025-05-12 19:36,19,
14089,2881,CHO_LINH_KIEN,HOAN_TAT,2025-05-13 10:03,34,
14090,2881,HOAN_TAT,DA_DONG,2025-05-13 21:25,32,
14091,2882,,MOI,2026-03-10 10:15,45,
14092,2882,MOI,DA_PHAN_CONG,2026-03-10 17:07,24,
14093,2882,DA_PHAN_CONG,DANG_XU_LY,2026-03-10 20:02,6,
14094,2882,DANG_XU_LY,CHO_LINH_KIEN,2026-03-10 23:47,16,
14095,2882,CHO_LINH_KIEN,HOAN_TAT,2026-03-11 07:04,34,
14096,2882,HOAN_TAT,DA_DONG,2026-03-11 14:24,8,
14097,2883,,MOI,2025-06-16 13:45,26,
14098,2883,MOI,DA_PHAN_CONG,2025-06-16 15:11,39,
14099,2883,DA_PHAN_CONG,DANG_XU_LY,2025-06-16 17:03,10,
14100,2883,DANG_XU_LY,HOAN_TAT,2025-06-16 19:27,30,
14101,2883,HOAN_TAT,DA_DONG,2025-06-16 21:23,34,
14102,2884,,MOI,2025-12-07 09:15,60,
14103,2884,MOI,DA_PHAN_CONG,2025-12-07 21:29,13,
14104,2884,DA_PHAN_CONG,DANG_XU_LY,2025-12-08 13:29,36,
14105,2884,DANG_XU_LY,HOAN_TAT,2025-12-09 04:36,41,
14106,2884,HOAN_TAT,DA_DONG,2025-12-09 19:50,35,
14107,2885,,MOI,2024-11-22 09:15,53,
14108,2885,MOI,DA_PHAN_CONG,2024-11-22 21:09,58,
14109,2885,DA_PHAN_CONG,DANG_XU_LY,2024-11-23 14:26,5,
14110,2885,DANG_XU_LY,HOAN_TAT,2024-11-24 05:40,54,
14111,2885,HOAN_TAT,DA_DONG,2024-11-24 23:32,17,
14112,2886,,MOI,2026-02-12 08:30,39,
14113,2886,MOI,DA_PHAN_CONG,2026-02-14 00:01,35,
14114,2887,,MOI,2026-02-06 13:30,48,
14115,2887,MOI,DA_PHAN_CONG,2026-02-08 13:53,41,
14116,2888,,MOI,2024-10-01 09:00,10,
14117,2888,MOI,DA_PHAN_CONG,2024-10-01 10:56,14,
14118,2888,DA_PHAN_CONG,DANG_XU_LY,2024-10-01 13:15,8,
14119,2888,DANG_XU_LY,CHO_LINH_KIEN,2024-10-01 15:16,59,
14120,2888,CHO_LINH_KIEN,HOAN_TAT,2024-10-01 19:27,33,
14121,2888,HOAN_TAT,DA_DONG,2024-10-01 21:44,2,
14122,2889,,MOI,2025-09-06 11:00,42,
14123,2889,MOI,DA_PHAN_CONG,2025-09-07 02:21,60,
14124,2889,DA_PHAN_CONG,DANG_XU_LY,2025-09-07 19:50,49,
14125,2889,DANG_XU_LY,CHO_LINH_KIEN,2025-09-08 03:18,18,
14126,2889,CHO_LINH_KIEN,HOAN_TAT,2025-09-08 12:18,28,
14127,2889,HOAN_TAT,DA_DONG,2025-09-08 22:16,32,
14128,2890,,MOI,2025-06-30 16:30,59,
14129,2890,MOI,DA_PHAN_CONG,2025-07-01 13:15,22,
14130,2890,DA_PHAN_CONG,DANG_XU_LY,2025-07-01 23:06,11,
14131,2890,DANG_XU_LY,HOAN_TAT,2025-07-02 17:01,38,
14132,2890,HOAN_TAT,DA_DONG,2025-07-03 10:43,31,
14133,2891,,MOI,2025-04-28 08:30,28,
14134,2891,MOI,DA_PHAN_CONG,2025-04-28 15:15,30,
14135,2891,DA_PHAN_CONG,DANG_XU_LY,2025-04-29 00:56,6,
14136,2891,DANG_XU_LY,CHO_LINH_KIEN,2025-04-29 08:03,3,
14137,2891,CHO_LINH_KIEN,HOAN_TAT,2025-04-29 16:31,26,
14138,2891,HOAN_TAT,DA_DONG,2025-04-30 00:47,46,
14139,2892,,MOI,2025-10-09 09:15,30,
14140,2892,MOI,DA_PHAN_CONG,2025-10-09 12:26,1,
14141,2892,DA_PHAN_CONG,DANG_XU_LY,2025-10-09 15:34,36,
14142,2892,DANG_XU_LY,HOAN_TAT,2025-10-09 17:00,11,
14143,2892,HOAN_TAT,DA_DONG,2025-10-09 18:27,17,
14144,2893,,MOI,2025-09-08 10:30,8,
14145,2893,MOI,DA_PHAN_CONG,2025-09-08 13:32,54,
14146,2893,DA_PHAN_CONG,DANG_XU_LY,2025-09-08 16:01,2,
14147,2893,DANG_XU_LY,HOAN_TAT,2025-09-08 19:25,36,
14148,2893,HOAN_TAT,DA_DONG,2025-09-09 00:09,28,
14149,2894,,MOI,2024-11-10 15:15,11,
14150,2894,MOI,DA_PHAN_CONG,2024-11-11 00:59,57,
14151,2894,DA_PHAN_CONG,DANG_XU_LY,2024-11-11 10:16,44,
14152,2894,DANG_XU_LY,HOAN_TAT,2024-11-12 01:59,14,
14153,2894,HOAN_TAT,DA_DONG,2024-11-12 23:41,27,
14154,2895,,MOI,2024-09-02 11:15,47,
14155,2895,MOI,DA_PHAN_CONG,2024-09-03 00:40,3,
14156,2895,DA_PHAN_CONG,DANG_XU_LY,2024-09-03 23:29,37,
14157,2895,DANG_XU_LY,CHO_LINH_KIEN,2024-09-05 03:12,35,
14158,2896,,MOI,2025-09-06 13:00,27,
14159,2896,MOI,DA_PHAN_CONG,2025-09-06 16:01,11,
14160,2896,DA_PHAN_CONG,DANG_XU_LY,2025-09-06 20:12,10,
14161,2896,DANG_XU_LY,HOAN_TAT,2025-09-07 00:32,35,
14162,2896,HOAN_TAT,DA_DONG,2025-09-07 03:15,16,
14163,2897,,MOI,2025-04-30 14:45,16,
14164,2897,MOI,DA_PHAN_CONG,2025-04-30 16:53,21,
14165,2897,DA_PHAN_CONG,DANG_XU_LY,2025-04-30 18:48,25,
14166,2897,DANG_XU_LY,HOAN_TAT,2025-04-30 22:02,16,
14167,2897,HOAN_TAT,DA_DONG,2025-05-01 00:03,12,
14168,2898,,MOI,2025-11-28 17:15,7,
14169,2898,MOI,DA_PHAN_CONG,2025-11-29 05:33,16,
14170,2898,DA_PHAN_CONG,DANG_XU_LY,2025-11-29 17:33,20,
14171,2898,DANG_XU_LY,HOAN_TAT,2025-11-30 11:48,1,
14172,2898,HOAN_TAT,DA_DONG,2025-11-30 20:50,34,
14173,2899,,MOI,2025-01-05 14:45,58,
14174,2899,MOI,DA_PHAN_CONG,2025-01-05 17:46,19,
14175,2899,DA_PHAN_CONG,DANG_XU_LY,2025-01-05 19:17,50,
14176,2899,DANG_XU_LY,HOAN_TAT,2025-01-05 22:40,12,
14177,2899,HOAN_TAT,DA_DONG,2025-01-06 00:19,16,
14178,2900,,MOI,2025-11-07 11:00,5,
14179,2900,MOI,DA_PHAN_CONG,2025-11-07 13:37,16,
14180,2900,DA_PHAN_CONG,DANG_XU_LY,2025-11-07 16:24,56,
14181,2900,DANG_XU_LY,HOAN_TAT,2025-11-07 17:54,43,
14182,2900,HOAN_TAT,DA_DONG,2025-11-07 19:29,17,
14183,2901,,MOI,2026-03-19 17:00,15,
14184,2901,MOI,DA_PHAN_CONG,2026-03-19 18:35,25,
14185,2901,DA_PHAN_CONG,DANG_XU_LY,2026-03-19 20:11,23,
14186,2901,DANG_XU_LY,HOAN_TAT,2026-03-19 22:18,45,
14187,2901,HOAN_TAT,DA_DONG,2026-03-19 23:46,12,
14188,2902,,MOI,2026-05-04 10:30,45,
14189,2902,MOI,DA_PHAN_CONG,2026-05-04 15:52,21,
14190,2902,DA_PHAN_CONG,DANG_XU_LY,2026-05-04 21:34,31,
14191,2902,DANG_XU_LY,HOAN_TAT,2026-05-05 00:59,46,
14192,2902,HOAN_TAT,DA_DONG,2026-05-05 06:09,32,
14193,2903,,MOI,2026-06-22 16:45,13,
14194,2903,MOI,DA_PHAN_CONG,2026-06-23 04:13,31,
14195,2903,DA_PHAN_CONG,DANG_XU_LY,2026-06-23 11:07,33,
14196,2903,DANG_XU_LY,HOAN_TAT,2026-06-23 23:21,13,
14197,2903,HOAN_TAT,DA_DONG,2026-06-24 15:06,17,
14198,2904,,MOI,2025-07-19 09:15,31,
14199,2904,MOI,DA_PHAN_CONG,2025-07-19 11:26,58,
14200,2904,DA_PHAN_CONG,DANG_XU_LY,2025-07-19 14:42,46,
14201,2904,DANG_XU_LY,HOAN_TAT,2025-07-19 17:24,25,
14202,2904,HOAN_TAT,DA_DONG,2025-07-19 20:31,11,
14203,2905,,MOI,2024-12-02 10:30,52,
14204,2905,MOI,DA_PHAN_CONG,2024-12-02 21:26,50,
14205,2905,DA_PHAN_CONG,DANG_XU_LY,2024-12-03 09:48,51,
14206,2905,DANG_XU_LY,HOAN_TAT,2024-12-03 23:27,20,
14207,2905,HOAN_TAT,DA_DONG,2024-12-04 22:17,3,
14208,2906,,MOI,2025-09-28 13:45,30,
14209,2906,MOI,DA_PHAN_CONG,2025-09-29 02:52,12,
14210,2906,DA_PHAN_CONG,DANG_XU_LY,2025-09-30 02:31,7,
14211,2906,DANG_XU_LY,HOAN_TAT,2025-09-30 17:16,44,
14212,2906,HOAN_TAT,DA_DONG,2025-10-01 03:30,37,
14213,2907,,MOI,2025-02-11 15:30,44,
14214,2907,MOI,DA_PHAN_CONG,2025-02-12 02:26,60,
14215,2907,DA_PHAN_CONG,DANG_XU_LY,2025-02-12 19:55,25,
14216,2907,DANG_XU_LY,HOAN_TAT,2025-02-13 12:14,31,
14217,2907,HOAN_TAT,DA_DONG,2025-02-13 19:47,16,
14218,2908,,MOI,2025-12-16 11:15,24,
14219,2908,MOI,DA_PHAN_CONG,2025-12-18 03:46,48,
14220,2908,DA_PHAN_CONG,DANG_XU_LY,2025-12-19 15:47,3,
14221,2908,DANG_XU_LY,HOAN_TAT,2025-12-21 04:44,4,
14222,2908,HOAN_TAT,DA_DONG,2025-12-22 18:31,6,
14223,2909,,MOI,2024-10-20 08:15,15,
14224,2909,MOI,DA_PHAN_CONG,2024-10-20 09:55,36,
14225,2909,DA_PHAN_CONG,DANG_XU_LY,2024-10-20 12:06,34,
14226,2909,DANG_XU_LY,CHO_LINH_KIEN,2024-10-20 13:54,58,
14227,2909,CHO_LINH_KIEN,HOAN_TAT,2024-10-20 15:37,30,
14228,2909,HOAN_TAT,DA_DONG,2024-10-20 17:08,10,
14229,2910,,MOI,2026-08-09 16:45,20,
14230,2910,MOI,DA_PHAN_CONG,2026-08-10 04:52,51,
14231,2910,DA_PHAN_CONG,DANG_XU_LY,2026-08-10 22:02,3,
14232,2910,DANG_XU_LY,HOAN_TAT,2026-08-11 10:13,52,
14233,2910,HOAN_TAT,DA_DONG,2026-08-11 20:30,15,
14234,2911,,MOI,2024-09-02 14:45,48,
14235,2911,MOI,DA_PHAN_CONG,2024-09-02 18:02,13,
14236,2911,DA_PHAN_CONG,DANG_XU_LY,2024-09-02 20:09,23,
14237,2911,DANG_XU_LY,CHO_LINH_KIEN,2024-09-03 00:21,37,
14238,2911,CHO_LINH_KIEN,HOAN_TAT,2024-09-03 03:03,55,
14239,2911,HOAN_TAT,DA_DONG,2024-09-03 08:08,41,
14240,2912,,MOI,2026-06-13 10:30,43,
14241,2912,MOI,DA_PHAN_CONG,2026-06-14 03:09,1,
14242,2912,DA_PHAN_CONG,DANG_XU_LY,2026-06-14 12:55,45,
14243,2912,DANG_XU_LY,HOAN_TAT,2026-06-14 21:29,58,
14244,2912,HOAN_TAT,DA_DONG,2026-06-15 11:48,57,
14245,2913,,MOI,2025-09-10 11:45,45,
14246,2913,MOI,DA_PHAN_CONG,2025-09-10 23:50,37,
14247,2913,DA_PHAN_CONG,DANG_XU_LY,2025-09-11 09:30,25,
14248,2913,DANG_XU_LY,HOAN_TAT,2025-09-12 08:50,54,
14249,2913,HOAN_TAT,DA_DONG,2025-09-12 21:19,25,
14250,2914,,MOI,2025-10-12 09:45,2,
14251,2914,MOI,DA_PHAN_CONG,2025-10-13 01:43,11,
14252,2914,DA_PHAN_CONG,DANG_XU_LY,2025-10-13 17:30,26,
14253,2914,DANG_XU_LY,HOAN_TAT,2025-10-14 10:01,48,
14254,2914,HOAN_TAT,DA_DONG,2025-10-15 06:53,45,
14255,2915,,MOI,2026-05-23 11:45,16,
14256,2915,MOI,DA_PHAN_CONG,2026-05-23 14:55,58,
14257,2915,DA_PHAN_CONG,DANG_XU_LY,2026-05-23 18:10,21,
14258,2915,DANG_XU_LY,CHO_LINH_KIEN,2026-05-23 22:16,58,
14259,2915,CHO_LINH_KIEN,HOAN_TAT,2026-05-24 00:54,2,
14260,2915,HOAN_TAT,DA_DONG,2026-05-24 05:35,28,
14261,2916,,MOI,2024-11-15 16:00,27,
14262,2916,MOI,DA_PHAN_CONG,2024-11-15 18:23,6,
14263,2916,DA_PHAN_CONG,DANG_XU_LY,2024-11-15 19:29,5,
14264,2916,DANG_XU_LY,HOAN_TAT,2024-11-15 21:59,18,
14265,2916,HOAN_TAT,DA_DONG,2024-11-16 00:42,3,
14266,2917,,MOI,2025-07-01 12:15,48,
14267,2917,MOI,DA_PHAN_CONG,2025-07-01 16:37,15,
14268,2917,DA_PHAN_CONG,DANG_XU_LY,2025-07-01 19:13,7,
14269,2917,DANG_XU_LY,HOAN_TAT,2025-07-01 23:26,2,
14270,2917,HOAN_TAT,DA_DONG,2025-07-02 04:39,13,
14271,2918,,MOI,2025-05-19 12:30,17,
14272,2918,MOI,DA_PHAN_CONG,2025-05-20 03:41,16,
14273,2918,DA_PHAN_CONG,DANG_XU_LY,2025-05-20 18:12,4,
14274,2918,DANG_XU_LY,HOAN_TAT,2025-05-21 08:34,43,
14275,2918,HOAN_TAT,DA_DONG,2025-05-21 17:26,49,
